Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
77.7777777777778%,42.551470157646%,0.47619047619048ms,100.0%,12,4522.31164550781,58.3333333333333%,41.6666666666667%
