Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
75.4716981132076%,46.8891012854874%,0.5ms,97.5%,13,4282.82278442383,41.6666666666667%,58.3333333333333%
