Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
88.4615384615385%,49.8298627364895%,0.43478260869565ms,100.0%,6,3441.47816002887,33.3333333333333%,66.6666666666667%
