Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
92.3076923076923%,49.8671253522237%,0.41666666666667ms,100.0%,4,3710.06060791016,50.0%,50.0%
