Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
90.1960784313726%,55.370024283943%,0.43478260869565ms,100.0%,5,3768.34359608526,40.0%,60.0%
