Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
95.7446808510638%,43.0815914935536%,0.44444444444444ms,100.0%,2,4133.83265516493,100.0%,0.0%
