Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
82.5%,49.8551620226918%,0.60606060606061ms,100.0%,7,4069.61386200876,14.2857142857143%,85.7142857142857%
