Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
89.4736842105263%,37.6441505463684%,0.58823529411765ms,100.0%,4,5145.36124554802,25.0%,75.0%
