Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
84.6153846153846%,53.4060410365011%,0.60606060606061ms,100.0%,6,3963.32876494437,50.0%,50.0%
