Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
89.1891891891892%,53.5188375323108%,0.60606060606061ms,100.0%,4,4608.7226229581,75.0%,25.0%
