Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
86.7924528301887%,46.2029569822809%,0.43478260869565ms,100.0%,7,4240.90118938944,28.5714285714286%,71.4285714285714%
