Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
83.0188679245283%,46.8360657549717%,0.45454545454545ms,100.0%,9,4580.66329678622,66.6666666666667%,33.3333333333333%
