Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
92.3076923076923%,50.2654778693492%,0.41666666666667ms,100.0%,4,3917.89233144124,75.0%,25.0%
