Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
87.2727272727273%,45.0073834508657%,0.41666666666667ms,100.0%,7,4525.9281539917,42.8571428571429%,57.1428571428571%
