Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
100.0%,62.0417909324169%,0.66666666666667ms,100.0%,0,2614.88785807292,nan%,nan%
