Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
94.2857142857143%,54.481105935393%,0.60606060606061ms,100.0%,2,4152.54283188329,0.0%,100.0%
