Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
94.5945945945946%,53.3051151462964%,0.57142857142857ms,100.0%,2,4217.78561662946,50.0%,50.0%
