Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
94.7368421052632%,49.4991533251272%,0.55555555555556ms,100.0%,2,3884.69225226508,50.0%,50.0%
