Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
84.6153846153846%,48.0600807702903%,0.60606060606061ms,100.0%,6,4122.65412856593,0.0%,100.0%
