Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
95.1219512195122%,61.7357425343914%,0.51282051282051ms,100.0%,2,3108.98314803686,50.0%,50.0%
