Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
97.4358974358974%,52.9044249732243%,0.52631578947368ms,100.0%,1,3361.31588263261,100.0%,0.0%
