Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
91.4893617021277%,48.283804519925%,0.46511627906977ms,100.0%,4,3984.62269201944,75.0%,25.0%
