Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
90.2439024390244%,55.605409727306%,0.54054054054054ms,100.0%,4,4058.30432128906,0.0%,100.0%
