Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
94.7368421052632%,51.0328611565961%,0.55555555555556ms,100.0%,2,3778.17426681519,0.0%,100.0%
