Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
91.1111111111111%,53.5503194099519%,0.48780487804878ms,100.0%,4,3511.1553091654,50.0%,50.0%
