Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
89.5833333333333%,51.4028967813004%,0.46511627906977ms,100.0%,5,3796.32930312046,40.0%,60.0%
