Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
76.0%,53.4655990373147%,0.52631578947368ms,100.0%,12,4584.67757375617,41.6666666666667%,58.3333333333333%
