Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
82.6086956521739%,50.4178681655934%,0.52631578947368ms,100.0%,8,4429.68888453433,75.0%,25.0%
