Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
83.6734693877551%,52.1605544655425%,0.48780487804878ms,100.0%,8,4035.67609089177,25.0%,75.0%
