Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
74.0740740740741%,51.976140588522%,0.5ms,100.0%,14,4231.12389221191,21.4285714285714%,78.5714285714286%
