Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
79.5454545454545%,57.0924538373947%,0.57142857142857ms,100.0%,9,3773.02390834263,22.2222222222222%,77.7777777777778%
