Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
88.5714285714286%,40.7404237216519%,0.64516129032258ms,100.0%,4,3512.58721923828,25.0%,75.0%
