Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
91.4285714285714%,40.5149041675031%,0.625ms,100.0%,3,4084.85477638245,33.3333333333333%,66.6666666666667%
