Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
95.0%,54.3051729664991%,0.52631578947368ms,100.0%,2,4246.15824167352,50.0%,50.0%
