Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
97.5609756097561%,52.5576964020729%,0.5ms,100.0%,1,4681.26704406738,100.0%,0.0%
