Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
86.3636363636364%,56.0815460195667%,0.52631578947368ms,100.0%,6,4599.8396237022,50.0%,50.0%
