Accuracy,Avg Precision,Avg Reaction Time,Avg First Shot Accuracy,Missed Shots,Avg Max Mouse Speed,Overshoot,Undershoot
87.1794871794872%,64.3155259025447%,0.58823529411765ms,100.0%,5,4444.42167394301,100.0%,0.0%
